,portfolio_pct,portfolio_pct_after_costs,portfolio_long_pct,portfolio_short_pct,total_trades
2022-01-11,,,,,1960.0
2022-01-12,,,,,
2022-01-13,,,,,
2022-01-14,,,,,
2022-01-17,,,,,
2022-01-18,1.011793241106214,1.011793241106214,0.9896745227110811,1.0339119595013468,
2022-01-19,1.0147922185704614,1.0147922185704614,0.9991560339585229,1.0304284031824,
2022-01-20,1.0192013063686123,1.0192013063686123,1.010270691467512,1.0281319212697126,
2022-01-21,1.0193983005664111,1.0193983005664111,0.9928933648283578,1.0459032363044645,
2022-01-24,1.0053010671501295,1.0033010671501295,0.9467108891798748,1.0638912451203841,
2022-01-25,0.990364607877554,0.988364607877554,0.9217392435779206,1.0589899721771874,
2022-01-26,0.9833968665915066,0.9813968665915066,0.9401568079469054,1.0266369252361078,
2022-01-27,0.9940930736226614,0.9920930736226614,0.9535201274508452,1.0346660197944775,
2022-01-28,1.0003323614199318,0.9983323614199318,0.9556079795997828,1.0450567432400808,
2022-01-31,1.0002796848222344,0.9962830724959468,0.9706283406497483,1.0263853110982744,
2022-02-01,1.0088223913028187,1.0048257789765311,0.9791801887693723,1.034918875939819,
2022-02-02,1.0022739239638905,0.9982773116376029,0.9809170297596161,1.0200851002717186,
2022-02-03,1.0133808813180702,1.0093842689917827,0.9818134161756347,1.0414026285640599,
2022-02-04,1.0084705457499148,1.0044739334236272,0.9751207784195565,1.0382745951838268,
2022-02-07,1.0161886016286454,1.0101358591622442,0.9958079530128384,1.0324075018347314,
2022-02-08,1.0155270565550074,1.0094743140886062,0.9913629324393232,1.0355294322609705,
2022-02-09,1.0138766282135192,1.007823885747118,0.9954400115111139,1.0281514965062035,
2022-02-10,1.0169176742598447,1.0108649317934435,1.0014242067763348,1.0282493933336334,
2022-02-11,1.0130872616807476,1.0070345192143464,0.989891261312002,1.0321215136397721,
2022-02-14,1.003449778348846,0.99545264064661,0.9542672343096742,1.0495907093097123,
2022-02-15,1.0059499954596427,0.9979528577574066,0.9683189257578642,1.0405394520831157,
2022-02-16,1.0128730970109991,1.004875959308763,0.9742254715710702,1.0484791093726225,
2022-02-17,1.0117069804597771,1.003709842757541,0.9464370349776012,1.0739353128636475,
2022-02-18,1.0247019131712296,1.0167047754689935,0.9443074803817361,1.1020547328824177,
2022-02-21,1.0295745434572292,1.0193782953910757,0.9206194298005448,1.1412517375986337,
2022-02-22,1.031678292825022,1.0214820447588686,0.954259834903325,1.1118188312314392,
2022-02-23,1.0319765251279736,1.02178027706182,0.9523334017892606,1.1143417289514066,
2022-02-24,1.0451224897418192,1.0349262416756657,0.9346648709268718,1.1583021890414866,
2022-02-25,1.0512754253001597,1.0410791772340062,0.965083558162771,1.1401893729222685,
2022-02-28,1.0593955839942193,1.0468652508165484,0.97499241281132,1.1399593368044938,
2022-03-01,1.061413169875643,1.048882836697972,0.9586692736161679,1.1603176477624932,
2022-03-02,1.060215507288849,1.0476851741111781,0.9508276065723524,1.1657639896327208,
2022-03-03,1.0614737703353379,1.048943437157667,0.9250173996878863,1.1940907226101647,
2022-03-04,1.0699306763014858,1.0574003431238148,0.9082530538945368,1.2277688803358098,
2022-03-07,1.066141607552376,1.0514377531659127,0.8903016018440344,1.2534977528162474,
2022-03-08,1.0660609078310141,1.0513570534445509,0.8961361512017332,1.247501804015825,
2022-03-09,1.0778096771853927,1.0631058227989294,0.9470406947270438,1.2200947991992714,
2022-03-10,1.0810099495878494,1.066306095201386,0.945681599904802,1.2278544388264268,
2022-03-11,1.0740103907059915,1.0593065363195282,0.9508795290922477,1.2086573918752652,
2022-03-14,1.0581674266816825,1.0414706739190769,0.9396714035989402,1.1652366593969377,
2022-03-15,1.07053194864809,1.0538351958854844,0.9513133400339769,1.178323766894716,
2022-03-16,1.069063829597937,1.0523670768353315,0.9620344227681072,1.1646664460602798,
2022-03-17,1.0758825708629312,1.0591858181003255,0.9817662776290124,1.158572073729363,
2022-03-18,1.0619120024168696,1.045215249654264,0.974676495011915,1.1377207194543373,
2022-03-21,1.0696204745756117,1.0506600635915981,0.9781527241041652,1.1427418331708785,
2022-03-22,1.0581765673015961,1.0392161563175826,0.9677366126947182,1.1302701300322942,
2022-03-23,1.051521640295193,1.0325612293111794,0.9556993805033811,1.1289975082108255,
2022-03-24,1.0459636479450438,1.0270032369610302,0.9425841768551592,1.1309967271587489,
2022-03-25,1.0475663417443426,1.028605930760329,0.9466300433182454,1.13015624829426,
2022-03-28,1.048085220418928,1.0274052296344747,0.9492923455889063,1.1304435174446084,
2022-03-29,1.0447083904906147,1.0240283997061614,0.9431266009343646,1.1298556022425235,
2022-03-30,1.0435441272533021,1.0228641364688489,0.9405095107567416,1.1301441659455214,
2022-03-31,1.0443995848865388,1.0237195941020856,0.9297176417043035,1.1426469502644332,
2022-04-01,1.0393317986784014,1.0186518078939482,0.9366918906711231,1.1255371288813385,
2022-04-04,1.0375394209184268,1.015012701071366,0.9480922162849319,1.1091236925041346,
2022-04-05,1.0311319767735165,1.0086052569264559,0.9412388876969323,1.1031621328023136,
2022-04-06,1.0291109032494132,1.0065841834023526,0.9359324974961047,1.1044263759549344,
2022-04-07,1.0333525040478364,1.0108257842007757,0.9388520713999431,1.1099900036479426,
2022-04-08,1.0496765960744923,1.0271498762274316,0.9337464837518755,1.147743775349322,
2022-04-11,1.0700992421752837,1.044835568633106,0.9654622318173051,1.158415940733189,
2022-04-12,1.067659007600782,1.042395334058604,0.9523628416364717,1.1666348617650188,
2022-04-13,1.0551877283392603,1.0299240547970825,0.9399533230241744,1.154101821854273,
2022-04-14,1.0617891670502901,1.0365254935081123,0.9520952906313896,1.1551627316691173,
2022-04-19,1.064766202869392,1.0395025293272142,0.949752022957719,1.163460070980992,
2022-04-20,1.057680880701952,1.0306207176432642,0.9490970338638702,1.151165296216357,
2022-04-21,1.0510035261726847,1.023943363113997,0.9502765072760296,1.1366311137456628,
2022-04-22,1.0546590203419617,1.027598857283274,0.9628802388296229,1.131338370530624,
2022-04-25,1.051341670735122,1.0242815076764342,0.9401964314823839,1.1473874786641833,
2022-04-26,1.0473057527692458,1.020245589710558,0.923942753772311,1.1555693204425037,
2022-04-27,1.0374653569685133,1.0088611551379552,0.894385887508795,1.1735201679597078,
